epoch,train_lr,train_loss,test_loss,test_acc1,test_acc5,test_ema_loss,test_ema_acc1,test_ema_acc5
198,0.0005348119889552909,3.1155858578920363,0.8911444888833691,79.62400257583619,95.19400287628174,0.8343243750140947,81.3180025151062,95.89400260803222
199,0.0005256550942687902,3.1179494517803192,0.8663127425619784,79.80400264068604,95.28000250335694,0.8337677788427648,81.37800242721558,95.91000253967285
200,0.0005165507651529403,3.1026488898158076,0.9006807520328199,79.61800240798951,95.1760026397705,0.833203682456823,81.41200249008179,95.91600256896973
201,0.0005074999999999954,3.0965869556427004,0.855602398624315,79.53600249191284,95.15200254501343,0.8322548304191407,81.40000259216309,95.92600261779785
202,0.0004985037913283765,3.096616929078102,0.9009703978457871,79.73800226181031,95.19400242660522,0.8316461180939394,81.40800244033814,95.95800265686036
203,0.0004895631256737371,3.0921520263552664,0.867764901041108,79.82000236175537,95.33200239120484,0.8307760500294321,81.46200271911621,95.94800255645752
204,0.00048067898348080857,3.081593377506733,0.8983567291322876,79.84200253494262,95.21400240829468,0.82985169352854,81.49200262405395,95.95000253692626
205,0.0004718523389958997,3.0881494848251343,0.8768195313785005,79.87800257949829,95.28800269683838,0.8289445132455405,81.51200238433837,95.9640025982666
206,0.00046308416016005297,3.085555432212353,0.8714113009764868,79.92600249389649,95.19200239700318,0.8280232156462529,81.51400246780395,95.97400272079467
207,0.0004543754085028727,3.090498280119896,0.8531658540972892,80.05000267181397,95.23800270812988,0.8272509086219704,81.53000253082276,95.95200252548217
208,0.0004457270390371328,3.080989239060879,0.8672890021082234,80.09400267471314,95.41600205505371,0.8264093001318329,81.56000261169433,95.95800270126342
209,0.00043714000015399046,3.0690077996253966,0.8536958743763321,80.32000242965698,95.44200271728516,0.8252153841449934,81.57800256011963,95.99200262588501
210,0.00042861523351903384,3.065543681716919,0.8587909860207754,79.96000243026734,95.30400244476319,0.8243517970994991,81.57200264801025,95.99600255752563
211,0.00042015367396899144,3.06263956258297,0.8384647259817404,80.16400252624511,95.43800250595093,0.8233726214179221,81.57800266326905,95.98600243499756
212,0.00041175624940920726,3.059413209831715,0.845862443175386,80.30200234893799,95.45800270050049,0.8224857871365898,81.58800269683837,96.01400251312256
213,0.0004034238807119345,3.0611083272337916,0.8491045462296289,80.0880023602295,95.45000242019654,0.8214325063368854,81.56600267730713,95.99600271820069
214,0.00039515748161528426,3.0514882607340814,0.8427006521207445,80.3140022758484,95.43600245147705,0.8203038838418091,81.63400265777588,95.98400295257568
215,0.00038695795862308516,3.0514052995324135,0.8654500655829906,80.16000268218994,95.43000239395141,0.8195560677524876,81.66400268096923,96.00600267913818
216,0.00037882621090540883,3.045761688899994,0.8383214286364177,80.43400247283935,95.52800250457764,0.8187571093440056,81.67200252197266,96.02600274749756
217,0.0003707631302000487,3.042468836951256,0.8454025177394643,80.33200270828247,95.47000243484497,0.818120452849304,81.68200261520386,96.03800265960693
218,0.00036276960071466473,3.0399370915174484,0.8146776080350665,80.35800254318238,95.46600282638549,0.8178202022305306,81.71600271453858,96.04600258148193
219,0.00035484649902984313,3.035298873102665,0.8221949147170081,80.50600284759521,95.53000246398926,0.8170711486874258,81.73200268356324,96.04400271820069
220,0.00034699469400296305,3.0295471328139305,0.8592756765291971,80.38000267913819,95.46600243041992,0.8164270868634477,81.73400253967286,96.01000269866944
221,0.0003392150466729394,3.017693307566643,0.8458078623037127,80.49200251464843,95.50800267272949,0.8158814467708854,81.73800258850098,95.99600274032593
222,0.00033150841016574967,3.0179271277308466,0.8223131806315744,80.65200260055542,95.57800249343872,0.8147774408845341,81.75600260971069,95.98800275985718
223,0.00032387562960095584,3.0118626526236536,0.8255699579330051,80.72000234680176,95.59200260009766,0.8142418533782748,81.76800268249512,96.00600284072875
224,0.0003163175419989479,3.0156389900922775,0.8358654512421173,80.72600253051758,95.65000234695435,0.8138648490695393,81.78000253601074,96.00000275985718
225,0.00030883497618919975,3.0058202028989793,0.8399988874135649,80.73200252365112,95.61000245956421,0.8132475525798166,81.81400265762329,96.02800261077881
226,0.0003014287527193815,2.998682300364971,0.8283419600304436,80.90400258605958,95.59800256881714,0.8124171688276178,81.79800269668578,96.03400261077881
227,0.0002940996837653622,2.99149032728672,0.8141344879918239,80.8380027696228,95.63600255035401,0.811222796821419,81.798002631073,96.01800278213501
228,0.0002868485730421277,2.9973045709252357,0.8417917649973842,80.8100025743103,95.65400267456054,0.8104299939073184,81.81800268539429,96.04000266220093
229,0.00027967621571569945,2.986948378407955,0.8363735986983075,81.01000259094238,95.68400272628784,0.8096087306518766,81.84600249984742,96.0560025352478
230,0.00027258339831586544,2.987669630432129,0.818573552348158,80.83800265350342,95.67400278045655,0.8083839736440602,81.87400261428833,96.07600260360718
231,0.00026557089864999076,2.971595965063572,0.8458566298598752,80.72000261856078,95.69600252914428,0.8070935134721153,81.91400247924804,96.08600268173218
232,0.0002586394857176932,2.980453573167324,0.8233063543105826,80.93000264068604,95.71600250946045,0.8067535495056826,81.92800266479492,96.09600264266967
233,0.0002517899196265051,2.9750754034519193,0.8081301767379045,81.03200259628296,95.71000242675781,0.8056411840679014,81.9000024987793,96.10400259384156
234,0.00024502295150853127,2.969411096954346,0.8242071889998281,81.07600244430542,95.65000252853393,0.8046413209727582,81.94200242507935,96.10200243759155
235,0.00023833932343808823,2.9629429309129716,0.8088168533628478,81.11000269943237,95.67000248901367,0.8038002483765868,81.950002318573,96.11800246414185
236,0.0002317397683503114,2.9623766964912415,0.81078369225211,81.07000253311158,95.81600255630494,0.8029306203346042,81.95800245254516,96.1160024836731
237,0.0002252250099607895,2.9594666849970817,0.8236369971624192,80.99000243667602,95.72600252090454,0.8023513292565065,81.96600256530762,96.15400246414184
238,0.0002187957626861865,2.945190752124786,0.8221574460758883,81.01600237976074,95.72600255737305,0.8020418979884947,81.95400267440796,96.14000242507935
239,0.0002124527315659233,2.952760106110573,0.8262977360145134,81.20200250396728,95.77800258407592,0.8010821183595587,81.93000252090454,96.16800253250122
240,0.00020619661218483946,2.942723388385773,0.801860449506956,81.10800254302978,95.83000247924805,0.8001843146322405,81.95200254043579,96.19000258132935
241,0.00020002809059692627,2.9393514685630797,0.8250944295569378,81.22400246505737,95.8360026902771,0.7995724436991355,81.95000263381958,96.18000247390746
242,0.0001939478432500911,2.936631356561184,0.8249425266814583,81.26000267745971,95.89000266204835,0.7988155005390153,81.98800276794434,96.18400255203247
243,0.00018795653691196305,2.934627190864086,0.8039928301073173,81.39600241104127,95.8680024446106,0.7978757364565835,81.94600262145997,96.1860024446106
244,0.00018205482859681336,2.932937667918205,0.8030357839649215,81.39000255737305,95.94400258850098,0.797120779643164,81.92800268005371,96.18600259109498
245,0.00017624336549345047,2.9311875967502594,0.8041521372163997,81.44800265762329,95.8760026737976,0.7958251357297687,81.91600260620118,96.19400263015747
246,0.0001705227848943048,2.9294622289538386,0.8150146119296551,81.42400254745483,95.94600254043579,0.7953701615333557,81.94600261322022,96.19400265945434
247,0.0001648937141254942,2.925247928571701,0.7904669143916929,81.38800257125854,95.87800270660401,0.7943590238471242,81.94800253509521,96.17800258132935
248,0.0001593567704780698,2.9150496633052825,0.8101006189689917,81.56200242218017,95.94200257156372,0.794080966974006,81.97000249603272,96.20800269851685
249,0.00015391256114029412,2.9060175946593283,0.8000117711284581,81.37400234802246,95.99200243484498,0.7932377127820954,81.98200234954834,96.2100027961731
250,0.00014856168313107535,2.9057117242574693,0.8103870934642413,81.51200246536254,95.97800242507934,0.7930257733473006,81.98000246505737,96.20400270828247
251,0.00014330472323448315,2.904133854544163,0.8026070502751014,81.58600257797241,95.95000254394532,0.7919904926024816,82.00000241622925,96.1920026789856
252,0.00013814225793541218,2.910027774035931,0.8000822853954399,81.69200247329712,96.02400241531372,0.7915024033144993,82.05000257247924,96.20600265945434
253,0.000133074853356355,2.9010039621949195,0.8011547287597376,81.54800256118774,95.97200253540039,0.7902197740314638,82.02400244552612,96.20800246414184
254,0.00012810306519533426,2.8919699176311493,0.7961699228514644,81.6560027005005,96.00000238616943,0.7901337955366162,82.016002552948,96.20600251296997
255,0.00012322743866494126,2.8912909731030463,0.8002534449538764,81.54600257949829,95.96200263290405,0.7895330006585402,82.04200256271362,96.20600251296997
256,0.00011844850843257506,2.896294185578823,0.7872068132547771,81.83600249435425,95.99600265258789,0.7890892543775194,82.04000261154175,96.20200258132934
257,0.00011376679856178596,2.888281577026844,0.794005327474545,81.72600264648437,96.05000254959107,0.7881964983089882,82.08000266036987,96.21200257156372
258,0.0001091828224548179,2.875577492761612,0.7943435465807424,81.75600254348755,95.98000247131348,0.7873125122312237,82.07200243850708,96.18800244735718
259,0.00010469708279631187,2.8767094890117644,0.7981472622384044,81.74400256652832,96.01800217285157,0.7871597936267362,82.09600243850709,96.2100023789978
260,0.00010031007149816745,2.876227557861805,0.7890290101880536,81.77000249328613,95.98400251998902,0.7864240869222319,82.09800247055054,96.18600240127563
261,9.602226964561254e-05,2.879857081615925,0.7881778828142321,81.91000243743896,96.06200250595093,0.7857968088458566,82.08800256820679,96.20800245010376
262,9.183414744443804e-05,2.8708467971086504,0.7936033263583394,81.87200249359131,96.04200246002198,0.7857969505164553,82.09800243423462,96.222002313385
263,8.774616416944161e-05,2.8692067890048025,0.8033383345121846,81.97200262435913,96.03800252822876,0.7847508536103893,82.14000275650024,96.21400236221314
264,8.375876811405484e-05,2.862865873467922,0.7809592271771502,82.11600242630004,96.03000249633789,0.7845262395327582,82.13800271743774,96.20200239151
265,7.987239654119033e-05,2.8662618380069733,0.7847780251108548,81.9280025933838,96.06000243774415,0.7843774394953952,82.14200270767212,96.20600232315063
266,7.608747563528375e-05,2.8563185775995255,0.7893504390821737,81.96800239852905,96.09000259124755,0.7835269338067841,82.1640026979065,96.20400245986939
267,7.240442045556889e-05,2.854956812787056,0.7850350343129214,81.96800256027221,96.06200265960693,0.7831904559450991,82.20200247329711,96.20000252822877
268,6.88236348905455e-05,2.8588047184467316,0.7910323877106694,82.01400228576661,96.07200249526977,0.7831009190310451,82.198002424469,96.22200251846313
269,6.534551161370628e-05,2.856896421658993,0.7905278188340804,82.01800252655029,96.11600284957886,0.7825631065403714,82.21200249282838,96.22400252822877
270,6.197043204046255e-05,2.8505158791661263,0.7849644823547672,82.03000265777588,96.13200237106324,0.782060997451053,82.20600252212525,96.22800245285035
271,5.869876628632201e-05,2.8485845916986468,0.7852472735240179,82.05200234085083,96.1180023248291,0.7818811481051585,82.1820026979065,96.23000253540039
272,5.553087312630486e-05,2.853977829229832,0.7781844736241242,82.06800249893189,96.2020026248169,0.7814569123746717,82.20600261703491,96.23600254241943
273,5.246709995559292e-05,2.844163018012047,0.7829124982304433,82.07600250869751,96.16800244384766,0.7810038023573511,82.21600237289428,96.23800243499755
274,4.950778275144144e-05,2.848371639251709,0.7832917939214146,82.12200241073609,96.19400253540039,0.7802237973493689,82.20200253890991,96.24200246963501
275,4.665324603633065e-05,2.8366780686259268,0.781262015704723,82.22800289337158,96.17800254516601,0.7801167737035191,82.24200258773804,96.23600259399414
276,4.390380284237726e-05,2.836158556866646,0.7834179102278808,82.13200254165649,96.13400262329101,0.7798030522158917,82.21000266586304,96.23200258956909
277,4.125975467701264e-05,2.8377324087858202,0.790730340515866,82.14400263656616,96.17400234268189,0.7793252779280438,82.23000252212525,96.22000263305664
278,3.8721391489911965e-05,2.8343084503531455,0.7861738707870245,82.16400246368408,96.17400253967286,0.7790265833849416,82.2580025416565,96.22000258956909
279,3.6288991641205554e-05,2.829895302939415,0.7754094012300757,82.22800235794067,96.20400263565064,0.778874472988879,82.26400268814086,96.23400251052857
280,3.396282187094605e-05,2.8223889961361883,0.7823553755879402,82.21400236343383,96.14000276977539,0.7785705001476932,82.24600251235962,96.22400252029419
281,3.174313726986316e-05,2.829159845983982,0.7763565381002777,82.18800255264283,96.16400260803222,0.7783783477018861,82.2640023072815,96.21200256469727
282,2.963018125138695e-05,2.8133377175211907,0.7751854413791615,82.20800255447388,96.15000266387939,0.7782002001562539,82.2600023979187,96.21600246704102
283,2.7624185524954915e-05,2.829216512799263,0.7762031114714987,82.176002734375,96.13800259841919,0.7776858698138419,82.2620023197937,96.22000251586914
284,2.5725370070604652e-05,2.8134864066123964,0.7764318490072208,82.20800219558716,96.1560024154663,0.7769837597494617,82.2580023588562,96.20400255493163
285,2.393394311484729e-05,2.8278648990631106,0.7813207213492954,82.22600261184692,96.11400243759155,0.7768496143467286,82.2880024760437,96.21400242797851
286,2.2250101107838334e-05,2.8232208276152613,0.7758973520249128,82.27600244674683,96.2020026248169,0.7766805191469544,82.28200235183716,96.20800243499755
287,2.06740287018269e-05,2.815114174103737,0.775179968599011,82.3100025541687,96.19000273498536,0.7761897210250882,82.28800246902466,96.20600245452881
288,1.92058987309138e-05,2.8138831596016884,0.7761692530749476,82.21200255157471,96.16800260635377,0.7759804453919915,82.27000249832153,96.21600247406006
289,1.7845872192094728e-05,2.817417366707325,0.7730540316551924,82.26800271484375,96.20200250061035,0.7758016772568226,82.2740026057434,96.21600256195069
290,1.6594098227605466e-05,2.810385488283634,0.7748341780594167,82.3240024458313,96.22000269866943,0.7755147763254011,82.2680026057434,96.20400258422852
291,1.5450714108568132e-05,2.8129431154847144,0.7762734860400943,82.32200257644654,96.19000266220092,0.775182553621776,82.31000251785278,96.19400260101318
292,1.4415845219935372e-05,2.814397950685024,0.7737440715598709,82.28400272018433,96.20600259384155,0.7750700132592636,82.2940025276184,96.19800259124756
293,1.3489605046743062e-05,2.818017945432663,0.7743445509935126,82.24200239089966,96.19200256179809,0.774638133123517,82.2940025276184,96.20600248382569
294,1.2672095161664185e-05,2.8127274298548697,0.7742068319417098,82.25200235183716,96.19000268356324,0.7745459923411117,82.30200250808716,96.21000259124756
295,1.1963405213869702e-05,2.812870584487915,0.7759334676186828,82.34200255691529,96.22600259567261,0.7742756350952036,82.30800263229371,96.21200265960694
296,1.1363612919199186e-05,2.815435472011566,0.7765860076555434,82.31800253463746,96.18400259658813,0.774181473233244,82.30800272018432,96.21200257171631
297,1.0872784051635796e-05,2.8160281252384185,0.7762407178387922,82.36000260040284,96.20800264709473,0.7740410179557169,82.3240025932312,96.22400260803222
298,1.0490972436097076e-05,2.8119104359984397,0.7747587304124061,82.40600261291505,96.19600280075073,0.7742342063609291,82.33400251785278,96.2220025982666
299,1.0218219942528794e-05,2.814595723569393,0.7711559337947298,82.41000253738403,96.22000259552001,0.7740226486588225,82.33400240066528,96.2140025592041
